46.,382.,-0.84224661
46.,263.,-0.56827395
46.,104.,-1.05195705
46.,101.,-0.37999983
47.,356.,1.41207068
47.,147.,0.37270021
47.,61.,-0.65375846
4.70000000e+01,4.72000000e+02,-7.07410251e-02
4.70000000e+01,2.00000000e+02,-1.52250608e-01
47.,452.,-0.79478191
47.,70.,-1.20013563
47.,219.,-1.29676344
47.,432.,-1.05483578
47.,283.,1.23757721
47.,263.,-2.46935095
4.70000000e+01,2.66000000e+02,7.54001977e-02
47.,38.,0.71029517
47.,174.,2.56422758
47.,142.,-0.16124899
47.,123.,-0.97957373
47.,216.,0.49437564
47.,86.,-2.36907809
4.70000000e+01,1.60000000e+02,-9.49725633e-02
47.,478.,-1.05046529
48.,85.,0.78823894
48.,5.,-0.09516819
48.,128.,-1.23543533
48.,104.,-1.55129478
48.,425.,-0.67944531
48.,194.,-1.55391686
48.,244.,0.27831248
4.80000000e+01,2.66000000e+02,8.10222312e-02
48.,294.,1.42342768
48.,251.,1.24134377
48.,196.,1.23603538
4.800000e+01,4.840000e+02,6.158626e-02
4.80000000e+01,2.01000000e+02,-3.77910872e-02
48.,212.,-1.29920133
48.,14.,-0.55659821
48.,149.,-0.4917176
4.80000000e+01,7.70000000e+01,-8.34631013e-03
48.,458.,-1.00130598
48.,450.,-1.5456296
48.,62.,0.33124689
49.,222.,-1.97736117
49.,486.,-2.84175749
4.90000000e+01,1.37000000e+02,-7.44563625e-02
4.90000000e+01,3.17000000e+02,-2.22695171e-01
4.90000000e+01,4.67000000e+02,-3.19035347e-03
49.,352.,1.83758451
49.,310.,2.11644003
49.,160.,0.36651746
49.,201.,0.83085117
4.90000000e+01,2.84000000e+02,6.41022545e-02
49.,270.,-0.95350709
49.,337.,0.94648149
49.,65.,-1.9933678
49.,44.,0.23836044
4.90000000e+01,4.55000000e+02,4.53545121e-01
49.,464.,0.89114055
49.,80.,0.29858544
4.90000000e+01,3.05000000e+02,-5.78065867e-02
49.,476.,-2.06858387
4.90000000e+01,4.18000000e+02,3.74809365e-01
5.00000000e+01,2.87000000e+02,-3.93603659e-02
50.,339.,-1.29316125
50.,422.,-0.69246909
5.00000000e+01,4.17000000e+02,2.75183938e-01
50.,446.,0.83634458
50.,189.,-0.92584002
50.,406.,0.76780168
5.00000000e+01,2.62000000e+02,8.48534495e-02
50.,441.,1.06941518
5.00000000e+01,4.93000000e+02,3.30450116e-01
50.,285.,-0.84572437
50.,46.,-0.64348604
50.,347.,-1.62021062
50.,288.,0.32108506
50.,245.,0.41151075
50.,77.,-0.31568379
50.,239.,-0.65409956
50.,109.,-0.26819306
50.,127.,0.20241492
50.,218.,-0.94802555
51.,22.,1.35876046
51.,143.,2.72853223
51.,352.,0.54339812
51.,350.,1.46979064
5.10000000e+01,1.47000000e+02,3.94514847e-02
51.,101.,-0.6234777
51.,281.,-0.29910733
5.10000000e+01,3.72000000e+02,-6.66358581e-03
51.,79.,-0.45440594
51.,419.,0.96759646
51.,70.,-0.46283505
51.,136.,-0.74104779
51.,173.,-0.59768935
51.,413.,-0.50434171
51.,242.,1.09825386
51.,100.,0.69231153
51.,340.,-1.00127728
5.10000000e+01,4.94000000e+02,-1.02944718e-01
51.,409.,-0.75296131
5.10000000e+01,4.49000000e+02,-3.23503631e-01
52.,129.,-1.33884741
52.,298.,-1.38237524
52.,265.,-1.21190267
52.,239.,-0.39105885
52.,257.,0.63831161
52.,398.,-0.61355465
52.,126.,-1.42973525
52.,445.,0.68598878
5.20000000e+01,4.78000000e+02,-1.03175401e-02
5.20000000e+01,2.31000000e+02,7.75988601e-02
5.20000000e+01,4.85000000e+02,-3.96939979e-01
52.,500.,-0.8962307
5.20000000e+01,1.61000000e+02,2.91035372e-04
52.,280.,0.66485572
52.,182.,0.89310862
52.,33.,0.25816415
5.20000000e+01,3.08000000e+02,3.66115029e-02
52.,104.,0.61685422
52.,219.,2.15386339
52.,180.,-1.23434002
53.,137.,-0.2526257
53.,398.,-0.85078191
53.,13.,0.19238097
53.,107.,-0.91532733
53.,124.,1.90795489
53.,361.,2.25023244
5.3000000e+01,1.2100000e+02,3.2829809e-02
5.30000000e+01,2.75000000e+02,-1.93745413e-01
53.,49.,-0.92949232
53.,95.,-1.17178509
5.30000000e+01,3.36000000e+02,-2.26671276e-01
53.,228.,2.44031183
5.30000000e+01,4.02000000e+02,-3.47000305e-01
53.,99.,-1.26047244
53.,61.,-0.39205343
53.,480.,-0.72425066
53.,497.,1.0655502
53.,164.,-3.44629745
53.,239.,-2.214849
53.,195.,0.232746
54.,287.,0.57623317
54.,187.,0.73168011
54.,171.,0.83967229
54.,277.,-0.65089255
54.,75.,0.40015017
54.,92.,3.95324372
54.,193.,0.94747488
54.,161.,0.5690819
54.,64.,1.45341522
54.,399.,-1.74144641
54.,174.,-1.06701909
54.,128.,1.28315199
5.40000000e+01,3.43000000e+02,-9.75540735e-02
54.,268.,-0.70445831
5.40000000e+01,3.68000000e+02,-1.04437225e-01
54.,154.,-0.96581127
54.,294.,-0.42240397
54.,17.,0.84358951
5.40000000e+01,4.32000000e+02,-3.70869061e-01
5.40000000e+01,4.19000000e+02,-2.11488385e-01
55.,38.,0.93624185
55.,163.,0.64768636
55.,355.,0.55143466
55.,304.,0.52523501
55.,118.,0.8905882
55.,208.,1.07546414
55.,31.,0.78683239
5.5000000e+01,4.2200000e+02,-1.2967071e-01
55.,276.,1.47485509
55.,498.,0.61820403
5.50000000e+01,4.44000000e+02,4.19730652e-01
55.,125.,1.06681639
55.,63.,-0.72358942
55.,19.,1.07909942
55.,442.,-0.97371706
55.,202.,0.21687891
55.,136.,-0.26157199
55.,79.,1.32053881
55.,461.,1.36669228
55.,233.,0.60960952
5.60000000e+01,4.87000000e+02,-1.65560274e-01
56.,414.,-0.51742941
5.60000000e+01,1.98000000e+02,1.86941204e-01
56.,196.,0.66583435
56.,240.,1.08718341
56.,134.,1.81630753
56.,329.,0.43285965
56.,459.,1.20261396
56.,493.,0.93676226
56.,440.,0.82625004
56.,118.,-0.8801352
5.60000000e+01,4.88000000e+02,6.88269428e-03
56.,232.,0.73991852
56.,379.,-1.26829135
5.6000000e+01,1.6500000e+02,-1.4032616e-01
5.60000000e+01,1.66000000e+02,7.90890886e-02
56.,244.,2.55889581
56.,178.,0.97817976
56.,260.,-2.35078288
56.,109.,0.43244867
57.,27.,-0.40692622
5.70000000e+01,1.20000000e+02,-7.86016365e-02
57.,228.,0.64879795
57.,371.,-1.16300781
5.70000000e+01,4.43000000e+02,-3.37146499e-01
5.70000000e+01,3.48000000e+02,1.11241146e-01
57.,408.,-0.98126949
57.,462.,-2.02462422
57.,419.,-2.07441308
57.,365.,-1.33971067
57.,51.,-0.87723451
57.,86.,-2.342249
57.,326.,0.87048939
57.,257.,-2.75047659
57.,458.,-0.47828864
5.70000000e+01,4.80000000e+02,-1.74329411e-01
5.70000000e+01,1.52000000e+02,-1.31223107e-01
57.,78.,0.31255084
57.,100.,-0.66356246
57.,15.,-2.85921677
58.,325.,-0.55300062
58.,92.,0.90481163
58.,248.,-0.29848904
5.80000000e+01,4.69000000e+02,3.62146098e-01
58.,476.,0.67903991
58.,63.,0.80147226
5.80000000e+01,3.59000000e+02,1.07510231e-01
58.,102.,-0.22035156
58.,50.,0.28446422
58.,491.,-1.51501423
58.,142.,0.88849621
58.,6.,-0.25788834
5.80000000e+01,4.87000000e+02,-4.03009534e-01
58.,272.,0.38452945
58.,226.,-0.45190677
58.,21.,-0.17704997
58.,474.,0.67981107
58.,340.,0.47159195
5.80000000e+01,4.53000000e+02,-8.35602321e-02
58.,364.,-1.45505614
59.,90.,-1.3669465
59.,92.,0.81035074
59.,499.,-1.64098642
59.,394.,0.91989827
59.,85.,-1.37190596
59.,489.,1.47103919
59.,230.,-0.50288092
59.,470.,0.48283558
59.,45.,1.16850205
59.,169.,-1.52160194
5.90000000e+01,2.73000000e+02,2.13008435e-01
59.,346.,-1.02898807
59.,218.,0.7129548
59.,300.,-0.7137868
59.,170.,0.32333857
59.,94.,-0.4978881
5.9000000e+01,8.8000000e+01,-1.4800232e-02
5.90000000e+01,3.55000000e+02,-8.68225477e-02
5.90000000e+01,2.50000000e+01,1.15664208e-02
59.,52.,0.28269859
6.00000000e+01,3.16000000e+02,-1.68956612e-02
60.,207.,1.67094382
60.,67.,1.38057429
60.,40.,1.80860005
60.,344.,0.94641277
6.00000000e+01,4.84000000e+02,1.50674368e-01
60.,210.,-0.34083874
60.,127.,-1.28777809
60.,156.,-1.06036822
6.00000000e+01,1.64000000e+02,-1.26052858e-01
6.0000000e+01,3.8800000e+02,2.9785135e-01
60.,499.,2.95565324
60.,475.,1.80113521
60.,63.,0.60446182
60.,202.,-0.41542032
60.,22.,-0.71876645
60.,36.,0.84427624
60.,470.,-1.12727535
60.,391.,-1.19177233
60.,493.,0.84023354
61.,42.,0.08158803
61.,171.,0.60727335
61.,199.,-1.18272668
61.,218.,-0.28729766
6.10000000e+01,1.32000000e+02,2.90200806e-02
6.1000000e+01,3.2500000e+02,-1.9373507e-01
61.,466.,0.65735001
6.10000000e+01,3.26000000e+02,2.42993202e-01
61.,404.,0.6977433
61.,5.,-1.6214213
61.,319.,1.30253664
61.,488.,-1.39168746
61.,57.,-1.10468069
61.,499.,0.53743672
6.1000000e+01,1.4000000e+02,1.2434247e-01
61.,426.,0.52218203
6.10000000e+01,2.48000000e+02,-1.03214723e-01
61.,130.,1.10293937
61.,394.,-0.80590113
61.,181.,1.47500986
62.,43.,-0.37173438
62.,460.,-0.55670181
62.,73.,1.80566693
62.,39.,0.8688203
62.,198.,1.10486643
62.,323.,-0.40647258
62.,390.,2.50894488
62.,66.,-1.02202132
62.,23.,0.96451573
62.,351.,-0.76107972
62.,103.,0.80718562
62.,131.,0.4437467
62.,303.,0.59757103
62.,163.,-2.28579166
62.,292.,-0.95613079
62.,74.,-0.70390352
62.,101.,0.81720035
62.,47.,2.86734979
62.,54.,-0.80276162
62.,277.,-0.48140448
63.,198.,1.16740463
63.,161.,-1.02660796
63.,95.,0.54917144
63.,399.,-0.72513173
63.,472.,0.68467662
63.,131.,0.65086047
63.,21.,1.37137656
63.,66.,-1.36742694
63.,11.,0.94703437
63.,492.,1.56539096
63.,332.,0.60910294
63.,103.,0.56485104
63.,309.,2.12096056
63.,468.,-2.8472724
6.30000000e+01,4.33000000e+02,3.50589112e-01
63.,116.,-0.69530341
63.,249.,0.82445252
63.,359.,2.46186601
63.,380.,0.53360606
63.,118.,-2.04436913
64.,34.,0.39129577
64.,41.,-0.79780962
64.,315.,-0.49491843
64.,277.,-0.62952585
64.,340.,1.59244135
64.,218.,1.56496249
64.,39.,-1.42759178
64.,25.,-0.95767645
64.,352.,-1.22170211
6.40000000e+01,2.07000000e+02,-8.68794933e-02
6.40000000e+01,1.13000000e+02,-3.34613654e-02
64.,407.,1.30915327
64.,119.,-1.22976056
64.,114.,0.75191004
64.,156.,0.30245498
64.,5.,-1.77345889
64.,67.,-0.28703855
64.,246.,-1.07173028
64.,91.,0.20679163
64.,84.,-0.38528082
65.,295.,0.46479636
65.,87.,-0.35185797
65.,119.,1.07265117
65.,308.,0.65065061
65.,373.,-0.97657949
65.,442.,-0.80163419
6.50000000e+01,4.31000000e+02,-1.00327605e-02
65.,248.,-1.47544781
65.,316.,0.7242765
6.50000000e+01,4.77000000e+02,-3.63202222e-01
65.,500.,-0.80602654
65.,158.,-0.56200272
65.,406.,1.59866479
6.50000000e+01,3.29000000e+02,1.56010546e-01
6.50000000e+01,4.13000000e+02,-2.87815907e-01
6.50000000e+01,4.97000000e+02,-2.75098104e-01
6.50000000e+01,3.61000000e+02,1.03884934e-01
65.,294.,-1.5111556
65.,298.,-1.90736509
65.,194.,-0.35636794
6.60000000e+01,3.07000000e+02,2.45882219e-01
66.,72.,-0.15108014
66.,226.,1.75174451
6.6000000e+01,1.6100000e+02,-5.6974555e-03
6.60000000e+01,9.90000000e+01,-4.27409697e-02
66.,58.,0.63486575
6.60000000e+01,4.33000000e+02,-2.51548547e-02
6.60000000e+01,4.89000000e+02,3.41581946e-01
66.,31.,-0.12387189
66.,160.,-0.49992338
66.,180.,-0.31568642
66.,147.,0.76925034
66.,451.,1.27711776
66.,347.,1.46036266
66.,39.,0.79763957
66.,232.,-0.29302305
66.,194.,1.81331891
66.,102.,-0.63155711
66.,33.,-0.47231544
66.,172.,-0.81871918
6.7000000e+01,4.2500000e+02,1.5384156e-01
67.,297.,0.4682965
6.70000000e+01,3.69000000e+02,1.06797995e-01
67.,259.,-0.97911017
6.70000000e+01,4.67000000e+02,4.52114166e-01
67.,238.,0.83522782
67.,355.,0.39220893
67.,184.,-0.26932347
67.,480.,-0.9826221
67.,389.,-0.70260344
6.70000000e+01,3.26000000e+02,-6.75872834e-02
67.,43.,-1.8179108
67.,55.,0.33329739
6.70000000e+01,2.77000000e+02,-2.31022454e-01
6.70000000e+01,2.10000000e+02,-5.68725453e-02
67.,343.,0.67392503
67.,124.,-0.72456746
67.,424.,-0.55233455
6.70000000e+01,4.51000000e+02,-1.11956123e-01
6.70000000e+01,3.40000000e+02,1.38501723e-01
6.80000000e+01,4.30000000e+02,2.98389234e-01
68.,101.,-0.27519382
68.,192.,-0.83326345
68.,4.,0.31961565
68.,102.,0.93957059
68.,424.,-0.63530403
68.,23.,-0.08898977
68.,185.,-0.32678084
68.,116.,0.74869041
6.80000000e+01,3.96000000e+02,3.09659514e-01
68.,133.,0.28343043
6.80000000e+01,4.21000000e+02,-2.42586023e-01
68.,157.,0.19488151
68.,111.,-1.08810804
68.,31.,-0.47660739
68.,74.,0.7896431
6.80000000e+01,4.99000000e+02,-2.82720529e-01
68.,250.,1.35353406
6.80000000e+01,3.50000000e+02,-2.30068509e-01
6.8000000e+01,2.8600000e+02,5.3051158e-02
69.,5.,-0.38840296
69.,219.,-2.70905422
69.,244.,0.86839114
6.90000000e+01,4.02000000e+02,1.70070474e-01
69.,108.,-0.1488025
69.,44.,-1.54592567
69.,144.,-0.46004675
69.,405.,1.7638731
69.,182.,0.21864891
69.,445.,-1.96924343
69.,238.,-0.90045778
69.,150.,0.77136549
6.9000000e+01,4.5400000e+02,1.7454289e-01
6.9000000e+01,3.2200000e+02,-2.7093655e-01
69.,420.,0.5349884
69.,476.,-1.48518441
69.,47.,-1.33305305
69.,294.,1.19257234
69.,387.,0.51212692
69.,234.,1.17140003
70.,144.,1.12571967
70.,66.,1.81226307
70.,453.,0.50312041
7.00000000e+01,4.67000000e+02,9.82012284e-02
70.,291.,2.19242024
70.,317.,-0.81721703
7.00000000e+01,1.72000000e+02,-1.38360637e-01
70.,51.,-0.6514426
70.,471.,1.20829543
70.,200.,-0.6060202
70.,68.,-1.29193784
7.00000000e+01,2.80000000e+02,-2.13657346e-01
70.,465.,-0.92407825
70.,491.,2.02437393
70.,22.,-0.71477186
70.,80.,0.17032395
70.,285.,-0.62383589
70.,182.,-1.37372937
70.,367.,0.51370321
70.,479.,-0.87238916
71.,148.,-1.46718226
7.10000000e+01,3.14000000e+02,-6.04481808e-02
71.,313.,-0.71577521
71.,46.,-0.47750931
71.,141.,-0.59085421
71.,33.,0.07590517
71.,333.,1.19720531
7.10000000e+01,4.05000000e+02,-1.03294415e-01
7.10000000e+01,3.29000000e+02,-3.13871465e-01
71.,232.,0.47953407
71.,292.,0.35213827
71.,75.,-0.39353679
7.10000000e+01,2.47000000e+02,9.77595852e-02
71.,309.,1.17344401
71.,349.,0.80085817
71.,15.,-0.35625354
71.,131.,-0.36272058
71.,86.,0.98416931
71.,34.,-1.07574747
71.,318.,1.12913171
72.,116.,1.23083548
72.,403.,-2.14950284
72.,415.,0.75024592
72.,335.,-1.27998917
7.2000000e+01,3.3700000e+02,-1.7547202e-01
72.,468.,1.80403535
72.,212.,-0.78957485
72.,318.,0.85961194
72.,268.,-0.54618979
72.,427.,0.53216626
72.,192.,-1.03565958
72.,368.,2.07270648
72.,367.,0.71724468
72.,433.,-1.48460468
72.,289.,-1.73545727
7.20000000e+01,3.62000000e+02,-3.22766798e-01
72.,93.,-1.92611452
7.20000000e+01,1.00000000e+00,1.05037682e-02
72.,27.,-0.08150347
72.,244.,-1.00378284
7.30000000e+01,1.62000000e+02,4.98036488e-02
73.,312.,-1.8366603
73.,155.,1.73739156
73.,480.,0.52587259
73.,319.,-0.99566634
73.,453.,0.66332345
73.,61.,-5.33678063
73.,270.,0.56476026
73.,96.,2.1701034
7.30000000e+01,1.17000000e+02,-4.12262321e-02
73.,5.,0.42985876
73.,358.,1.05143339
73.,471.,0.58115841
73.,403.,-2.94445407
73.,101.,0.41996706
73.,247.,0.29051125
73.,414.,-1.49965783
73.,497.,-1.14251943
73.,191.,2.296967
7.30000000e+01,3.10000000e+01,4.40085071e-02
74.,210.,1.65580589
74.,489.,-1.91347422
74.,209.,-0.50244694
74.,242.,2.71004854
74.,95.,-3.57606326
74.,245.,1.44700648
74.,270.,0.74171542
74.,87.,0.41924942
74.,156.,0.96047747
74.,134.,0.27243785
74.,423.,0.4339429
74.,461.,2.28277208
7.40000000e+01,3.23000000e+02,-4.26425441e-02
74.,177.,1.37049923
74.,233.,0.38519269
74.,349.,0.49354931
74.,22.,-0.75501754
74.,129.,-1.46247835
7.40000000e+01,3.77000000e+02,1.72008567e-01
74.,123.,0.9450851
7.50000000e+01,4.13000000e+02,-1.12823457e-01
75.,31.,-0.23393322
7.50000000e+01,4.54000000e+02,1.36931736e-02
75.,492.,0.84465271
75.,266.,0.75532476
75.,73.,1.052276
7.50000000e+01,4.31000000e+02,3.45807848e-02
7.5000000e+01,4.7100000e+02,1.1339661e-01
75.,442.,1.24031663
75.,394.,2.27570216
75.,259.,-1.94990336
75.,343.,0.75104797
7.50000000e+01,2.64000000e+02,4.30246732e-02
7.50000000e+01,4.28000000e+02,-1.66025895e-01
75.,340.,-0.83887325
7.50000000e+01,1.21000000e+02,-7.90846475e-02
75.,125.,0.48971919
75.,255.,1.49216492
75.,406.,1.49626163
75.,423.,0.8393729
7.60000000e+01,4.70000000e+02,2.20101922e-01
76.,154.,-0.94096588
7.60000000e+01,2.03000000e+02,1.76911162e-01
7.60000000e+01,3.19000000e+02,-1.38760424e-01
76.,163.,-0.75204666
76.,194.,-0.23357101
76.,374.,0.71006512
76.,224.,0.46259521
76.,239.,1.00354681
76.,404.,1.53352531
76.,408.,0.61067911
7.6000000e+01,2.4000000e+01,-3.6873109e-02
76.,384.,-0.95374572
7.60000000e+01,4.36000000e+02,5.11885292e-02
7.60000000e+01,4.50000000e+02,2.57755505e-01
7.60000000e+01,3.96000000e+02,-6.14484418e-02
76.,423.,-0.78026513
76.,347.,0.72600404
76.,178.,0.34408356
76.,325.,-0.5478021
77.,421.,0.92732528
77.,417.,-0.69335558
77.,136.,-0.14698868
77.,79.,0.67067529
77.,64.,0.67711644
77.,306.,0.44652457
77.,157.,-0.21360818
77.,249.,-0.85307899
77.,31.,-0.23053256
7.70000000e+01,3.17000000e+02,-2.30824979e-01
77.,200.,-0.41264573
77.,5.,-0.2384122
77.,429.,0.84859277
77.,153.,0.62670241
77.,8.,-0.17524207
77.,370.,-0.6676075
7.70000000e+01,4.35000000e+02,1.06952245e-01
77.,462.,-0.65504665
77.,165.,0.34958903
77.,352.,0.41182816
78.,458.,-0.74929266
78.,470.,-0.90756818
78.,238.,-0.77769113
78.,357.,-0.80480719
78.,448.,-1.11860271
78.,323.,1.63477651
78.,290.,0.50231747
78.,144.,0.78269359
78.,338.,-1.93812466
78.,155.,-0.24562435
78.,148.,-0.69575314
78.,401.,-2.66116779
78.,440.,0.76659566
78.,65.,0.15010344
78.,272.,-1.12380141
78.,213.,2.37390683
78.,431.,0.84810957
78.,287.,-1.38389064
78.,31.,-0.29426714
7.80000000e+01,6.90000000e+01,6.30157102e-02
79.,351.,0.77688862
79.,30.,0.43099813
79.,154.,0.73983663
79.,72.,-1.0672342
79.,22.,0.15917954
79.,221.,1.08551262
79.,8.,0.22199364
7.90000000e+01,3.01000000e+02,2.99467927e-01
79.,228.,0.72049497
79.,200.,0.59095231
79.,222.,1.18375349
7.90000000e+01,3.23000000e+02,-1.60264018e-01
79.,29.,0.52658733
7.90000000e+01,4.68000000e+02,6.76450896e-02
79.,471.,-0.54274685
7.90000000e+01,2.52000000e+02,-1.80879236e-01
79.,292.,0.58023392
79.,281.,0.31352868
79.,452.,0.58272408
79.,207.,-0.41240045
80.,251.,-1.61743511
80.,155.,-1.12175863
80.,147.,-1.2936307
8.00000000e+01,4.18000000e+02,-1.14020087e-01
8.00000000e+01,3.78000000e+02,-1.77610341e-01
80.,206.,1.59171873
80.,84.,-1.28546961
8.00000000e+01,3.53000000e+02,2.75900303e-01
80.,460.,-1.06220081
80.,408.,0.61632666
80.,139.,-1.23718044
8.0000000e+01,3.3300000e+02,-2.9816266e-01
80.,457.,1.53602676
80.,41.,-1.01270694
80.,339.,-0.35275263
8.00000000e+01,4.11000000e+02,-8.53936901e-02
8.00000000e+01,4.72000000e+02,-6.21962526e-02
80.,138.,0.20872218
80.,107.,0.31474729
8.00000000e+01,1.61000000e+02,1.98459256e-02
81.,130.,0.13920223
81.,228.,-0.63148854
81.,411.,-0.58438386
81.,267.,1.72102835
81.,102.,0.64394559
81.,392.,0.8390213
81.,437.,1.2257969
81.,483.,-2.18750201
81.,77.,-0.94487614
81.,404.,-1.1500995
81.,24.,-0.37399498
81.,361.,0.55924386
81.,310.,1.40299408
81.,28.,0.29199784
81.,354.,0.4168408
81.,378.,1.49678502
81.,408.,-1.29835246
81.,185.,-1.27112001
81.,485.,-1.38282987
81.,186.,-0.67674962
8.20000000e+01,2.66000000e+02,-1.35252579e-01
82.,40.,-0.37819693
82.,380.,0.47979156
82.,319.,-1.29110872
82.,199.,0.41055978
82.,452.,0.78072009
82.,98.,-0.37346448
82.,340.,0.95352144
82.,8.,1.02856105
8.20000000e+01,3.11000000e+02,2.65581247e-01
8.20000000e+01,3.94000000e+02,3.73017275e-02
8.20000000e+01,4.33000000e+02,1.10643278e-01
8.20000000e+01,3.61000000e+02,2.12291379e-01
82.,139.,-1.03816415
82.,346.,-0.61831239
8.20000000e+01,1.57000000e+02,-1.31304858e-01
8.20000000e+01,4.16000000e+02,1.44245934e-03
82.,140.,-0.88605398
82.,35.,0.1609835
82.,184.,-0.37630234
83.,383.,-0.50098453
83.,370.,1.03884822
8.30000000e+01,4.92000000e+02,-2.47269346e-01
83.,161.,-0.22894753
83.,457.,0.61779331
8.30000000e+01,2.59000000e+02,-7.83460386e-03
83.,120.,-1.24968571
83.,27.,0.43331858
83.,206.,-1.45149288
83.,130.,0.76991684
8.3000000e+01,4.2100000e+02,3.1503506e-01
8.30000000e+01,2.34000000e+02,2.31612317e-01
83.,8.,-0.7849578
8.30000000e+01,4.31000000e+02,1.04593736e-01
83.,37.,0.89201283
83.,292.,-0.84343127
83.,494.,-1.22444337
83.,493.,0.63659378
8.30000000e+01,3.12000000e+02,1.73440483e-01
83.,87.,0.37909103
84.,218.,-2.8732872
8.40000000e+01,1.39000000e+02,-1.11105005e-01
8.40000000e+01,2.92000000e+02,-8.46786305e-02
8.40000000e+01,2.78000000e+02,-9.19982231e-02
84.,155.,0.57961219
8.40000000e+01,3.79000000e+02,7.04530647e-02
84.,52.,-0.64950719
84.,85.,-0.92430448
84.,274.,0.34945373
84.,395.,0.62391764
84.,6.,-1.45231116
84.,190.,-3.32799006
84.,8.,-0.43079367
84.,283.,1.71825131
84.,43.,-0.64231115
8.40000000e+01,3.58000000e+02,-3.45149055e-01
84.,286.,1.28673566
84.,265.,-0.89345007
8.40000000e+01,4.38000000e+02,4.33524859e-02
84.,33.,1.35777576
85.,256.,-0.72540084
85.,130.,-0.36889925
85.,220.,-1.35771677
85.,151.,0.51952371
85.,496.,2.01713124
85.,480.,1.9391171
85.,298.,3.34851637
85.,65.,1.97232508
85.,204.,-0.6937002
8.50000000e+01,3.45000000e+02,-1.63660051e-01
85.,377.,1.72856608
85.,54.,-2.78593257
85.,115.,0.88576666
8.50000000e+01,4.95000000e+02,2.31833007e-01
8.50000000e+01,4.72000000e+02,-7.16904546e-02
85.,452.,0.84633876
85.,94.,0.49950282
85.,429.,2.15651839
85.,27.,-2.1329024
8.50000000e+01,1.03000000e+02,8.59231139e-02
86.,253.,0.3613112
86.,34.,1.94595666
8.60000000e+01,4.22000000e+02,5.20341946e-02
86.,92.,0.82273457
86.,402.,-0.57322551
86.,180.,-0.37743128
86.,202.,-0.28301129
86.,197.,-0.87517316
86.,10.,1.51459797
86.,146.,0.70695769
86.,16.,1.34342305
86.,320.,0.72237212
8.60000000e+01,1.71000000e+02,-2.32667972e-03
86.,232.,0.47638448
86.,308.,2.19307854
86.,78.,0.30538346
86.,437.,0.48707872
86.,381.,0.9013415
86.,203.,0.78088857
86.,473.,0.81347766
8.70000000e+01,1.95000000e+02,1.01448646e-02
8.70000000e+01,4.02000000e+02,3.01706929e-01
87.,104.,-1.62837637
87.,287.,-0.29173727
87.,47.,0.13141332
87.,452.,-0.90682386
87.,204.,-0.21410115
87.,241.,-0.43924937
87.,319.,-0.47459372
87.,17.,-0.11333262
87.,71.,1.25007464
87.,59.,-1.0309641
87.,360.,-0.83090058
87.,220.,1.9142388
8.70000000e+01,3.66000000e+02,1.53495986e-01
87.,487.,0.90936146
8.70000000e+01,1.40000000e+01,-7.66092033e-02
87.,470.,-0.67675618
87.,203.,0.47949776
87.,442.,1.16759101
88.,420.,-0.64662054
88.,490.,2.99203283
88.,39.,0.61838838
88.,96.,1.93176021
88.,65.,-1.70632521
88.,400.,-2.77080102
8.80000000e+01,7.40000000e+01,-5.12284266e-02
88.,475.,-0.60307788
88.,98.,-0.33210979
88.,222.,-2.29328728
88.,429.,-1.53539258
88.,290.,-0.79682034
88.,259.,-2.53352247
88.,101.,1.29199767
88.,104.,-1.40165512
88.,229.,-0.28833673
88.,224.,-1.91637162
88.,204.,-2.8760899
88.,320.,0.9122657
8.80000000e+01,2.66000000e+02,-9.78091024e-02
89.,299.,1.49892056
89.,166.,-1.03691863
8.90000000e+01,3.80000000e+02,2.72002197e-01
8.90000000e+01,4.84000000e+02,3.76190445e-01
89.,9.,-0.27692073
8.90000000e+01,4.87000000e+02,2.99682531e-01
89.,431.,-0.61188843
89.,174.,-0.92476813
89.,213.,-5.24713921
89.,439.,-1.53440314
89.,212.,1.61725379
8.90000000e+01,2.56000000e+02,-1.03370747e-01
89.,241.,-0.50337769
8.90000000e+01,4.78000000e+02,4.44865757e-01
89.,328.,1.92962975
89.,130.,2.18793022
8.90000000e+01,3.98000000e+02,3.27432853e-02
89.,15.,-0.54854285
89.,108.,-3.30697448
8.90000000e+01,2.73000000e+02,-7.31081316e-03
90.,112.,0.42866988
90.,35.,-0.11656276
90.,249.,-0.54785452
9.00000000e+01,4.27000000e+02,-3.88547088e-01
9.00000000e+01,2.80000000e+02,6.82748291e-02
90.,221.,0.41214156
90.,228.,-0.34325246
90.,163.,0.97401311
90.,89.,-0.28812237
9.00000000e+01,3.61000000e+02,1.69827763e-01
90.,314.,-0.91946896
90.,421.,-0.92721489
90.,299.,0.40629175
90.,135.,0.16270256
90.,437.,0.73891033
90.,235.,-0.49379507
90.,115.,0.71723905
90.,238.,-1.23820427
9.00000000e+01,3.41000000e+02,-1.37955818e-01
90.,199.,-1.094538
91.,361.,-1.38432932
9.10000000e+01,4.48000000e+02,-4.45929591e-01
91.,249.,-0.33582924
91.,66.,1.17291593
91.,345.,-0.44847185
91.,339.,1.06049619
91.,373.,2.06498086
9.10000000e+01,3.38000000e+02,5.97138246e-04
9.10000000e+01,2.64000000e+02,1.13047051e-01
91.,128.,1.43396623
91.,164.,1.36809319
91.,278.,0.85662593
91.,33.,0.57083598
91.,224.,0.65516107
91.,171.,-0.41785415
